label,m,x,y,z
0,0.010539332,0.000989634,-0.002375058,0.010056524
0,0.010198434,0.00158706,-0.002333166,0.009504397
0,0.01105888,0.000460377,-0.002205026,0.009569215
0,0.009243508,-0.001050272,-0.002331281,0.008551591
0,0.009196773,-0.001128951,-0.002399958,0.008722399
0,0.00901393,-0.001327162,-0.002363539,0.008536921
0,0.008958099,-0.000975419,-0.002336872,0.008541876
0,0.00901464,-0.001028272,-0.002361026,0.008583455
0,0.009000803,-0.001178041,-0.002377706,0.008454469
0,0.008664498,-0.00125693,-0.002336327,0.008183396
0,0.008766304,-0.001228817,-0.002357801,0.008289864
0,0.008847307,-0.001573319,-0.002301654,0.008183037
0,0.008320289,-0.001785696,-0.002221026,0.00777112
0,0.008561827,-0.001851518,-0.002287503,0.00799081
0,0.008519647,-0.001814597,-0.002274869,0.007959225
0,0.103640728,-0.000145853,0.010780457,0.006606912
0,0.020450008,-0.000682031,0.001057215,0.007657969
0,0.019953453,0.003719891,-0.000128748,-0.000827722
0,0.016313671,0.004057185,0.000289443,-0.000147654
0,0.028178153,0.003011651,0.000364124,0.000814166
0,0.007289134,-9.73E-05,0.000204399,0.007251236
0,0.00757616,-8.35E-05,0.000226492,0.007540105
0,0.008081049,-6.35E-05,0.000249382,0.008046975
0,0.018977464,-0.000357385,0.001145611,0.008597486
0,0.008711461,-3.37E-06,0.000228314,0.00866023
0,0.008665642,-1.01E-05,0.000213571,0.008631853
0,0.008730598,1.36E-05,0.00021436,0.008700523
0,0.013271397,0.000223602,0.000502199,0.008835141
0,0.008850067,-8.10E-06,0.000100482,0.00882199
0,0.008761854,-1.65E-05,8.89E-05,0.008729194
0,0.055508454,0.009280109,-0.006763023,0.003935741
0,0.106702336,0.007663073,0.00616883,0.002428721
0,0.032525154,0.000403978,0.002166604,0.00825871
0,0.007559528,-0.000256188,0.000296251,0.00751045
0,0.008056519,-0.00028067,0.000314869,0.007925487
0,0.022750324,-0.002279824,0.002008141,0.004434994
0,0.0364367,0.000467874,0.000548377,-0.000110199
0,0.038308981,0.000489285,-0.000203166,0.005308115
0,0.064057239,-0.011464349,0.01280421,-0.017249811
0,0.007462089,-0.000202827,0.000160147,0.007425257
0,0.00759086,-0.00020651,0.000162696,0.007553527
0,0.007965003,-0.000210804,0.000179292,0.007929083
0,0.008095241,-0.000207749,0.00018578,0.008056628
0,0.008270829,-0.000220021,0.000193466,0.008234618
0,0.008161031,-0.000211076,0.000193949,0.008126591
0,0.00845418,-0.000214719,0.000189405,0.008417148
0,0.00809133,-0.000208019,0.000179313,0.008053245
0,0.007760812,-0.000188188,0.000191393,0.007723853
0,0.007632339,-0.000198576,0.000174686,0.007596126
0,0.023918536,-0.00312028,-0.000914818,-0.000196819
0,0.02791236,-0.00396467,2.70E-05,-0.003631183
0,0.006632973,-0.000225403,0.000126827,0.006589885
0,0.007046754,-0.000215644,0.000136586,0.007005215
0,0.006629407,-0.000188526,0.000119535,0.006588442
0,0.006996001,-0.000208122,0.00013812,0.006956521
0,0.007258878,-0.000207391,0.000147697,0.007219786
0,0.007041419,-0.000205487,0.000138597,0.007001696
0,0.00721715,-0.000212919,0.000151445,0.007179125
0,0.007039495,-0.000214023,0.000151298,0.007000942
0,0.007294692,-0.000216248,0.000143509,0.007256533
0,0.007239798,-0.000205215,0.000147267,0.007202597
0,0.007367472,-0.000214049,0.000155905,0.007329481
0,0.007091238,-0.000217609,0.000134276,0.007052575
0,0.007244225,-0.000225701,0.000147468,0.007206174
0,0.007410918,-0.000219263,0.000152889,0.007373053
0,0.007163992,-0.000213735,0.000140431,0.007126508
0,0.007580244,-0.000227455,0.000163141,0.007543058
0,0.007214605,-0.000216534,0.000152386,0.007176622
0,0.00744355,-0.000213693,0.000151214,0.007402094
0,0.007576898,-0.000220352,0.000148827,0.007420666
0,0.007898309,-0.000237018,0.00016786,0.007845687
0,0.007822583,-0.000251424,0.000164405,0.007780549
0,0.007816528,-0.000232489,0.000162717,0.007776136
0,0.007719912,-0.000227952,0.000159192,0.00767858
0,0.007188487,-0.000209694,0.000139426,0.007147404
0,0.00819654,-0.000254136,0.000170262,0.008155518
0,0.007587242,-0.000222185,0.000153893,0.007546714
0,0.007275058,-0.000210511,0.000152638,0.007235595
0,0.007402455,-0.000217986,0.000161286,0.007364866
0,0.007549959,-0.000220461,0.000165801,0.00750978
0,0.008345191,-0.000242337,0.00017992,0.008306972
0,0.009006027,-0.000190038,0.000190247,0.008972478
0,0.010301701,-0.000215728,0.000274366,0.010271037
0,0.010215916,-0.000259049,0.000278111,0.010183075
0,0.008790871,-0.000282681,0.000220691,0.008752272
0,0.005225725,-0.000271701,5.32E-05,0.00516592
0,0.006728239,-0.000203642,0.00014306,0.006670735
0,0.006275282,-0.000187288,0.000130827,0.00622599
0,0.006149728,-0.000193717,0.000119246,0.006103832
0,0.006687429,-0.000199539,0.000139049,0.006644095
0,0.006227454,-0.000181767,0.000110718,0.006184321
0,0.006881116,-0.000196628,0.000153319,0.006838492
0,0.006760434,-0.000193237,0.000132852,0.006718405
0,0.007064221,-0.000207812,0.000144105,0.007022597
0,0.006906948,-0.000197173,0.000138547,0.006864698
0,0.006841264,-0.000203705,0.000141051,0.006800858
0,0.007388572,-0.000206407,0.000158668,0.007349707
0,0.008144032,-0.000238806,0.000190387,0.008103686
0,0.006888784,-0.000222027,0.000134108,0.006845708
0,0.007423447,-0.000224362,0.000160758,0.007384345
0,0.007217584,-0.000223744,0.000145163,0.007178727
0,0.007354927,-0.000216963,0.000148168,0.00731445
0,0.007471698,-0.000215054,0.000156742,0.007431449
0,0.007069283,-0.000204105,0.000144775,0.007029864
0,0.00725995,-0.000203704,0.000147656,0.007221515
0,0.007924275,-0.000232412,0.000170331,0.007886013
0,0.007247567,-0.000227261,0.000139426,0.007206428
0,0.007267745,-0.000210762,0.00013995,0.007229062
0,0.007084152,-0.000206929,0.000145677,0.007045363
0,0.007490043,-0.000211642,0.000156533,0.007451822
0,0.007360819,-0.000221231,0.000149162,0.007321692
0,0.007451912,-0.000213382,0.000160628,0.007413026
0,0.007067062,-0.000218903,0.000138099,0.007026523
0,0.007312982,-0.000228434,0.00015044,0.007271985
0,0.0073539,-0.000215369,0.000146482,0.007315243
0,0.007497775,-0.000223241,0.000165724,0.007459694
0,0.007668367,-0.000231219,0.000171315,0.007628371
0,0.007223371,-0.000220875,0.000146022,0.007182601
0,0.007232469,-0.000223927,0.000151957,0.00719395
0,0.007716555,-0.000220226,0.000156323,0.007676822
0,0.007556781,-0.000241541,0.000148011,0.007516394
0,0.007116121,-0.000215075,0.000135427,0.007076696
0,0.00735803,-0.000224299,0.000148284,0.007316953
0,0.007554651,-0.000207016,0.000161361,0.007516817
0,0.007700844,-0.00023281,0.000162479,0.007660657
0,0.007271501,-0.000224204,0.000144137,0.007231616
0,0.007480162,-0.000213044,0.000151445,0.007442462
0,0.007275807,-0.000220934,0.000148566,0.007236152
0,0.007258109,-0.000223178,0.000145708,0.007219493
0,0.007578622,-0.000221064,0.000161348,0.0075384
0,0.007296427,-0.000222969,0.000141059,0.007257621
0,0.007198077,-0.000225952,0.000131854,0.007158602
0,0.007865306,-0.000234673,0.000181198,0.007826005
0,0.007251465,-0.000215745,0.00014085,0.007211453
0,0.007309962,-0.000213822,0.000159162,0.00727089
0,0.007549521,-0.000218928,0.000160888,0.007511809
0,0.007172566,-0.000225345,0.000141775,0.007133236
0,0.007337951,-0.000216939,0.000149895,0.007299309
0,0.007572898,-0.000221629,0.000158459,0.007534569
0,0.007189455,-0.000222697,0.000128224,0.007148241
0,0.007320027,-0.00021553,0.000154249,0.007279992
0,0.007385876,-0.000216063,0.000173403,0.007346199
0,0.00741272,-0.000226759,0.000148053,0.007374016
0,0.007178623,-0.00022657,0.000139238,0.007140808
0,0.007186019,-0.000215306,0.00014129,0.007148451
0,0.007277011,-0.000217371,0.000148828,0.007239138
0,0.007383821,-0.000223576,0.000142441,0.007346231
0,0.007291377,-0.000224497,0.000146608,0.007252848
0,0.007244215,-0.00022333,0.000139895,0.007207058
0,0.007206541,-0.000217957,0.0001446,0.007167853
0,0.007312534,-0.000210867,0.000152638,0.007274058
0,0.007238574,-0.000211432,0.000138924,0.007200356
0,0.007181145,-0.000226926,0.000135218,0.00714309
0,0.007244541,-0.000226445,0.000140662,0.007206868
0,0.007247964,-0.000209502,0.000149058,0.0072099
0,0.007415107,-0.000219598,0.000154209,0.007377366
0,0.007271905,-0.000223827,0.000146566,0.007232998
0,0.007796049,-0.000234003,0.000167274,0.007757684
0,0.007036922,-0.000224168,0.000126869,0.006997529
0,0.007260485,-0.000213353,0.000156865,0.007214127
0,0.007651046,-0.000216018,0.000153706,0.007613296
0,0.007514314,-0.00023371,0.000153434,0.007470394
0,0.007233583,-0.000223728,0.000150366,0.007189969
0,0.007109947,-0.000208433,0.000146349,0.007070914
0,0.007317404,-0.000220771,0.000154774,0.007278978
0,0.007775208,-0.000221776,0.00017142,0.007736118
0,0.007274783,-0.000225236,0.000142723,0.007233759
0,0.006946875,-0.000211935,0.00013124,0.00690804
0,0.007336204,-0.000218522,0.0001581,0.00729684
0,0.007258417,-0.000217714,0.000148953,0.007219661
0,0.007319716,-0.000223414,0.000141571,0.00728067
0,0.007231327,-0.000217584,0.00014597,0.007192652
0,0.007155133,-0.000221725,0.000147468,0.007115299
0,0.00730485,-0.000215874,0.000157927,0.007265717
0,0.007225388,-0.000224079,0.000149372,0.007186348
0,0.00745629,-0.000219221,0.00015312,0.007417609
0,0.007011517,-0.000207035,0.000138044,0.006972131
0,0.007148331,-0.000220239,0.000137129,0.00710946
0,0.007298417,-0.000223513,0.000149728,0.007259631
0,0.007735056,-0.00022008,0.000155088,0.007695226
0,0.007841255,-0.000239761,0.000158229,0.007799812
0,0.008101392,-0.000240548,0.000181055,0.00806077
0,0.007729018,-0.000227345,0.000156009,0.007687772
0,0.007336499,-0.000222136,0.000137424,0.007294387
0,0.007402537,-0.000211453,0.000151403,0.007360637
0,0.00701907,-0.000217085,0.000144682,0.006978078
0,0.0073029,-0.000211699,0.000161469,0.007263102
0,0.008311656,-0.000251037,0.000193529,0.008272963
1,0.02414662,0.001137471,0.005914515,0.003619953
1,0.050977633,-0.003432018,0.005450164,0.006436489
1,0.095833803,-0.010458264,0.006310377,0.000983201
0,0.093094269,-0.001786291,0.00225517,0.003243575
0,0.026134961,0.000691546,-0.000191149,0.000618749
0,0.054941443,-0.000833005,0.004263206,0.003841733
0,0.134458971,0.008897615,0.006625059,0.003878427
0,0.272670332,0.009296432,0.01917186,0.000579505
0,0.501930305,0.014080389,0.020670817,-0.033547823
0,0.386451609,0.014002039,0.016734999,-0.002849698
0,0.244795068,0.027795186,0.017815968,-0.01661449
0,0.339706181,-0.017401586,0.007318033,-0.024091169
0,0.339837443,0.012728186,0.009514543,-0.003128458
0,0.335842523,0.026641138,0.02174367,0.02070475
0,0.03798906,-0.000949299,0.003338355,0.006632643
0,0.095833043,0.001461289,0.004913287,0.006801423
0,0.152808717,-0.00475137,0.0110548,0.000444698
0,0.041785046,-0.000680888,0.004558175,0.007335001
0,0.020872645,1.58E-05,0.001357627,0.007070684
0,0.013708273,0.000452301,0.000194833,0.007957636
0,0.033362732,0.000824472,0.002091905,0.006792533
0,0.056586771,-0.000466618,0.004820553,0.006375596
0,0.009570688,0.000368403,3.96E-05,0.007481565
0,0.009731839,0.000414062,8.52E-05,0.00778575
0,0.0229536,0.000290291,0.001167315,0.007650429
0,0.064837961,0.001768521,0.002229011,0.012469232
0,0.416071014,0.043346621,0.008854488,0.050332894
0,0.405634998,0.019204101,0.013822703,0.042588742
0,0.210988964,0.00177319,0.011095165,0.016737442
0,0.22347963,0.018921427,0.003100167,-0.006505482
0,0.131510808,0.00972558,0.001181949,-0.011444928
0,0.167565713,-0.000187294,0.004648267,-0.012421617
1,0.146309814,0.015449026,0.003345723,-0.001886509
1,0.11945452,0.000931048,0.001125172,-0.003701006
1,0.135652827,0.005250513,0.007109019,-0.006782883
1,0.133913253,0.014048137,0.00734573,-0.008420866
1,0.176205854,0.012937212,0.002299665,-0.012235873
1,0.175440041,-0.009127935,0.003836741,-0.021287045
1,0.24316624,0.017918094,0.015989642,-0.010529261
1,0.167792883,-0.000110812,0.00546191,0.005705948
1,0.327975504,-0.009724581,0.015346521,-0.01054515
1,0.331911308,0.027561707,0.011602678,-9.99E-05
1,0.297865558,0.016283208,0.011756223,0.024441708
1,0.076565251,0.006389056,0.000316328,-0.00060759
1,0.293160292,0.008320641,0.01350688,0.000249948
1,0.217680394,0.000340938,0.013582566,-0.004190268
1,0.179040521,-0.013540381,0.011654477,-0.001189105
1,0.150019803,0.006736187,0.009134532,0.012770468
1,0.11256449,0.008362571,0.007545154,0.011872598
1,0.167794466,-0.019602906,0.009989579,0.013231563
1,0.072963728,0.002452591,-0.003338585,0.006637115
1,0.011381847,5.64E-05,0.000709648,8.61E-05
1,0.17090308,0.017644788,0.006857169,-0.003792619
1,0.099025976,0.008482282,-0.001471572,-0.013242943
1,0.05393488,0.004903904,0.000149049,0.000132733
0,0.028888508,0.002921609,0.001113895,0.00212808
0,0.016620865,0.004231959,-1.05E-06,0.007496693
0,0.02698062,0.001583867,0.000437225,0.000771417
0,0.015780996,5.08E-05,0.000268208,0.001995061
0,0.022749262,9.67E-05,-0.000942232,0.000404962
0,0.019793061,-0.000220482,-0.001295895,-0.000101864
0,0.014478458,0.001301444,-0.001168355,0.008986229
0,0.025757974,0.000653714,0.001187947,0.004049676
0,0.025437218,5.05E-05,-0.000493886,1.32E-05
0,0.001349479,-0.000731819,-4.49E-05,-3.20E-06
0,0.001343643,-0.000659858,-5.27E-05,4.42E-06
0,0.001369058,-0.000711741,-3.55E-05,-3.24E-06
0,0.001356298,-0.00068937,-3.81E-05,1.04E-05
0,0.001344091,-0.000646798,-4.19E-05,8.14E-06
0,0.001364922,-0.000620908,-4.76E-05,-5.23E-07
0,0.001345754,-0.000615365,-4.76E-05,1.54E-05
0,0.001374219,-0.00065387,-3.73E-05,6.84E-06
0,0.0047691,-0.001332733,-0.000124341,0.000114588
0,0.01364497,-0.00074257,-0.001005797,0.000572122
0,0.024521342,0.000558844,-0.004176743,0.002763345
0,0.005542279,0.00216802,-0.003574508,0.00332005
0,0.005399203,0.002160557,-0.003569512,0.003263737
0,0.005391633,0.002174697,-0.003546526,0.003264776
0,0.005465491,0.002194201,-0.003613356,0.003296462
0,0.005354641,0.002146568,-0.003526915,0.003225931
0,0.005323857,0.002140105,-0.003500042,0.003215146
0,0.005321465,0.002122357,-0.003501905,0.003214528
0,0.005312733,0.002126266,-0.003496777,0.003199372
0,0.005273573,0.002110383,-0.003463617,0.003179527
0,0.005276352,0.002105986,-0.003455567,0.003172206
0,0.005238524,0.002083326,-0.003440314,0.00315772
0,0.005234897,0.002094871,-0.00341794,0.003165857
0,0.005200893,0.002077355,-0.003400858,0.003132482
0,0.005063126,0.002011346,-0.003301779,0.003042286
0,0.004725278,0.00187972,-0.003059669,0.002836689
0,0.004711452,0.001835707,-0.003063123,0.002822075
0,0.059552619,0.004254908,0.00462752,0.002977914
0,0.122206234,0.016252051,0.005692821,-0.001196003
0,0.005789735,-5.67E-06,-9.06E-05,0.00570316
0,0.006322895,2.66E-05,-4.66E-05,0.006194332
0,0.038368409,-0.004907847,0.003770559,0.007984118
0,0.022758927,-0.000604541,0.000415715,0.006596861
0,0.101608823,0.011973865,0.012154205,0.003594617
0,0.071992088,0.011506467,0.000777271,0.003286145
0,0.028061871,-0.000460301,0.001844593,0.006853838
0,0.009279813,-8.00E-05,7.89E-05,0.007009732
0,0.008141972,-1.16E-05,6.00E-05,0.007387027
0,0.008849421,4.02E-06,0.0001441,0.007539142
0,0.030404403,-0.000388031,0.003591735,0.008314354
0,0.036598014,-0.000202051,0.003421645,0.007535189
0,0.0718034,-0.007112369,0.008196421,0.002209983
0,0.027678277,-0.00086005,0.004158564,0.005419933
0,0.13223171,0.012930885,0.014761979,-0.00252421
0,0.006443748,7.24E-05,0.000102009,0.006219063
0,0.021946513,0.007035481,0.002165377,0.004897008
0,0.021186167,0.001101193,0.003835287,0.006116283
0,0.01556671,0.000508059,0.004273812,0.00529753
0,0.044056805,0.001168947,0.00529548,0.003187633
0,0.060105798,-2.83E-05,0.004989686,0.002188745
0,0.0184422,0.00022489,0.002716077,0.005736299
0,0.007345854,0.001152637,0.001159753,0.006963813
0,0.007510406,0.001183344,0.001218519,0.007181565
0,0.027260161,0.001525371,0.003552479,0.003461472
0,0.016448969,0.003523336,-0.000864525,0.004802009
0,0.005600634,0.003969994,-0.000781084,0.00360542
0,0.005667513,0.00397512,-0.000770182,0.0035914
0,0.005649948,0.004033082,-0.00074434,0.003624022
0,0.020908477,0.001471423,0.002712092,0.002878849
0,0.00787027,-0.000560791,0.003912309,0.001575194
0,0.050564716,0.001234338,0.004746147,0.004505632
0,0.037996418,-0.000582081,0.000788884,4.71E-06
0,0.016717976,-0.000767225,8.77E-05,-9.70E-05
0,0.008554492,-0.000444414,0.000480983,-0.000155837
0,0.010904332,-0.000423822,0.000132761,-9.91E-05
0,0.019805675,-0.000924471,-0.000648629,6.09E-05
0,0.005178017,-0.003036187,-0.00124663,0.002473985
0,0.004301772,-0.003056494,-0.001281698,0.002563731
0,0.011132072,-0.003069611,-0.001304165,0.002744391
0,0.044545054,-0.002533634,-4.65E-05,0.003449455
0,0.008805707,-0.001724801,-0.000247991,0.006173671
0,0.006924616,-0.001846547,-0.000307137,0.006424948
0,0.006923747,-0.001942334,-0.000333236,0.006555721
0,0.007069752,-0.001936451,-0.000333417,0.006491818
0,0.007658157,-0.001721452,-0.000275596,0.006766136
0,0.007569081,-0.001761603,-0.000261373,0.007153819
0,0.007268066,-0.001716611,-0.000258201,0.006981276
0,0.007257145,-0.001692969,-0.000252584,0.006971856
0,0.007286182,-0.001718435,-0.000245491,0.007002762
0,0.007282435,-0.001710883,-0.000247593,0.006996358
0,0.008003923,-0.002822703,-0.000210944,0.00579638
0,0.00652079,-0.003083623,-0.000290609,0.005553838
0,0.006383375,-0.002962348,-0.00030046,0.005561951
0,0.006435714,-0.002977004,-0.000301025,0.00561222
0,0.006567232,-0.002952982,-0.000284055,0.005707345
0,0.006608569,-0.002877569,-0.000260766,0.005855995
0,0.006846357,-0.002880816,-0.000278766,0.00590636
0,0.006677912,-0.002685248,-0.000330843,0.00602352
0,0.006744262,-0.002677045,-0.000336347,0.006097824
0,0.006817342,-0.002699519,-0.000352228,0.006169826
0,0.006764357,-0.002670383,-0.000361619,0.006121544
0,0.006871006,-0.002700983,-0.000360222,0.006219293
0,0.00687907,-0.002713834,-0.000355944,0.006231833
0,0.006865672,-0.002676313,-0.000366102,0.006232559
0,0.00688082,-0.002696066,-0.000351161,0.006238816
0,0.006902467,-0.002697616,-0.000368061,0.00626392
0,0.006852743,-0.002672044,-0.000357899,0.006222892
0,0.006854757,-0.002674592,-0.000354165,0.006218815
0,0.006858362,-0.00267897,-0.000366541,0.006224001
0,0.00688262,-0.002684264,-0.000358569,0.006246704
0,0.008277813,-0.002392156,-0.000416189,0.00636074
0,0.007266454,-0.001849466,-0.000395941,0.00694773
0,0.007256329,-0.001891086,-0.000358339,0.006934484
0,0.007220345,-0.001876794,-0.000359887,0.006901632
0,0.00727283,-0.001898556,-0.000357469,0.006950795
0,0.007268258,-0.001942143,-0.000346767,0.00684434
0,0.007701805,-0.002216593,-0.000416049,0.006650764
0,0.007315462,-0.002247207,-0.000347102,0.00665361
0,0.006999377,-0.002245763,-0.000299937,0.006557543
0,0.007021448,-0.002250575,-0.000302092,0.006577975
0,0.006994474,-0.002253003,-0.000310128,0.006548169
0,0.006994549,-0.002249312,-0.000306429,0.006550185
0,0.007290167,-0.002296401,-0.000311676,0.006522641
0,0.008017673,-0.001550052,-0.000391278,0.006893453
0,0.009377663,-0.00154617,-0.000401695,0.006864985
0,0.005722591,-0.003617723,-0.00046131,0.004322452
0,0.005541654,-0.003499247,-0.000446997,0.004172337
0,0.005566051,-0.003392551,-0.000354154,0.004176439
0,0.00559034,-0.003349132,-0.000393202,0.004269546
0,0.005530673,-0.003353893,-0.0003937,0.004302072
0,0.005533131,-0.003349038,-0.000393347,0.00430749
0,0.00550722,-0.003342038,-0.000404624,0.004277589
0,0.005812617,-0.003366471,-0.000400691,0.004331143
0,0.005479451,-0.003358168,-0.000384627,0.004235599
0,0.005476034,-0.003363946,-0.000376376,0.004224482
0,0.005471239,-0.003360033,-0.000367671,0.00422218
0,0.005464708,-0.003358225,-0.000382775,0.004214525
0,0.005376192,-0.00329019,-0.000377933,0.004151872
0,0.005431292,-0.003340134,-0.000364742,0.004184599
0,0.005402253,-0.003309565,-0.000369067,0.004170448
0,0.005406692,-0.003318267,-0.000372777,0.004169282
0,0.005420525,-0.003319251,-0.000374702,0.004182549
0,0.006272994,-0.003312508,-0.000305145,0.004225225
0,0.005848955,-0.00334231,-0.000179556,0.004721699
0,0.006468875,-0.002996882,-0.000321034,0.005353704
0,0.006404812,-0.002769345,-0.000434693,0.005702469
0,0.006451395,-0.002737979,-0.00045792,0.005730153
0,0.006429385,-0.002716297,-0.000439916,0.005747448
0,0.006402745,-0.002700858,-0.000445386,0.005724398
0,0.008187917,-0.002573007,-0.000563402,0.005957564
0,0.006602374,-0.002422641,-0.000460557,0.006064679
0,0.006523706,-0.002403431,-0.000450858,0.005979205
0,0.006527506,-0.002411634,-0.000457292,0.005984955
0,0.007146607,-0.002426072,-0.000472233,0.006025821
0,0.006560779,-0.002577736,-0.00046809,0.0059561
0,0.006587411,-0.002576266,-0.000470364,0.005978087
0,0.006596163,-0.002570927,-0.000470236,0.00598927
0,0.006565552,-0.002581461,-0.000457648,0.005961415
0,0.007077363,-0.002534108,-0.000462231,0.006025487
0,0.006750516,-0.002389454,-0.000478447,0.006220757
0,0.006759594,-0.002351046,-0.000470921,0.006264435
0,0.007419911,-0.002332371,-0.00050542,0.006234589
0,0.006727251,-0.0023552,-0.000603411,0.006216259
0,0.006721773,-0.002358046,-0.000609897,0.006190772
0,0.007974933,-0.002030425,-0.000438816,0.006531073
0,0.009138602,-0.002240816,-0.000403577,0.006276255
0,0.006175643,-0.003411509,-0.000568885,0.004467399
0,0.005571828,-0.003282758,-0.000603746,0.004390291
0,0.005547964,-0.003259322,-0.000608056,0.004373907
0,0.005492921,-0.003235405,-0.000597238,0.004328834
0,0.005521595,-0.00325434,-0.000605208,0.004345785
0,0.005500356,-0.003235684,-0.000612976,0.004331603
0,0.005520931,-0.003243482,-0.000606759,0.004352919
0,0.005540643,-0.003256016,-0.000614354,0.004363695
0,0.005506649,-0.00324087,-0.000600669,0.004335202
0,0.005509024,-0.00324257,-0.000598598,0.004337652
0,0.005526856,-0.003247039,-0.000597489,0.004357397
0,0.005511948,-0.003233291,-0.000608014,0.004345825
0,0.005535456,-0.003254039,-0.000613353,0.004360883
0,0.007022273,-0.003014537,-0.000448233,0.00500389
0,0.006228349,-0.002929259,-0.000334324,0.005354144
0,0.006242938,-0.002885562,-0.000351747,0.005464783
0,0.006245592,-0.002889307,-0.000332559,0.005467546
0,0.006653106,-0.003112432,-0.000464064,0.005025869
0,0.005846643,-0.003210437,-0.000547417,0.004794039
0,0.00583395,-0.003203934,-0.000539025,0.004777799
0,0.007741104,-0.003155002,-0.000551695,0.004908141
0,0.007648314,-0.001346695,-0.000326297,0.006966192
0,0.0070838,-0.001201904,-0.000348494,0.006932385
0,0.007102535,-0.001163361,-0.000338272,0.006961645
0,0.007137747,-0.001158673,-0.00034072,0.006996694
1,1.490733548,-0.283955349,1.023663195,0.947248581
1,0.267914359,-0.026686697,0.001196393,0.052721499
1,0.333201537,0.028677891,0.006551116,0.026537017
1,3.400943916,0.107321525,-0.187632515,0.190518264
1,3.913842806,0.067534961,-0.213041517,0.104643262
1,11.21422395,0.614078772,-1.280545923,-0.619128288
1,8.395496436,-0.115181905,-0.974801253,0.122707776
1,11.59604815,0.351967942,-1.336676194,0.194653376
1,11.28835908,0.706664397,-1.351947535,0.864219689
1,7.949344962,0.058036944,-0.947176068,0.56842571
1,0.59808185,0.055481848,0.00793951,0.045759798
1,0.029253381,0.001595593,1.85E-05,0.008470432
1,0.063196016,-0.002938743,0.001075763,-0.021729635
1,0.218241967,-0.021594369,0.011088695,-0.216402873
1,0.335181657,0.009090049,-0.006850291,-0.189615677
1,0.221498514,-0.023752532,0.017680437,-0.210037429
1,0.225352458,-0.024953745,0.01847902,-0.210854821
1,0.234345213,-0.027578096,0.014583895,-0.214779939
1,0.230200578,-0.028023382,0.013992434,-0.214454062
1,0.243206937,-0.02107577,0.012705936,-0.19821712
1,2.127744123,0.059690967,-0.206720496,-0.011809863
1,0.762303376,0.019081397,-0.140678633,-0.029084666
1,1.520935274,0.103528401,-0.125506219,-0.08204852
1,0.431608876,-0.006092054,0.02410369,-0.104238476
1,0.310072539,0.001470537,0.040287574,-0.13673188
1,1.021949384,0.016981179,-0.122704183,-0.154968541
1,1.881991414,0.065072088,-0.248752542,-0.132326502
1,2.078393004,0.042693234,-0.241535641,0.075751609
1,1.703128659,-0.028821736,-0.20976704,-0.015484474
1,3.066062795,0.141972399,-0.3362398,-0.016081533
1,2.372206721,0.042644071,-0.283769035,-0.021897891
1,1.216210464,0.045948327,-0.102509806,-0.063344145
1,0.710173464,-0.012430927,-0.032787691,-0.203354016
1,0.195286774,0.000346426,0.000906996,-0.166163835
1,0.631778244,-0.016948814,-0.083098964,-0.201075493
1,1.929421824,0.031642012,-0.085734759,-0.141375061
1,2.040326027,0.071870236,-0.09554751,-0.191447069
1,1.359776723,0.029133319,-0.041280263,-0.112531492
1,1.366351246,0.007687678,-0.175688303,-0.120941851
1,0.990655282,0.015969688,-0.117797899,-0.156827273
1,1.224676465,0.021510871,-0.141018397,-0.167027039
1,0.936086415,-0.00599819,-0.174101876,-0.150568142
1,0.812167842,-0.006892512,-0.165750348,-0.15545252
1,1.022907937,-0.009729638,-0.129173054,-0.173166942
1,0.192911326,0.020806074,-0.003955537,-0.146384557
1,234581770,1.411102664,-165874358.8,165874361.7
1,255832320.2,2.129619281,-180900775.9,180900761
1,255832314.1,3.214698818,-180900770.1,180900758.2
1,255832311.5,2.663126526,-180900768,180900756.6
1,255832310.4,2.133532835,-180900769,180900754.1
1,255832311.1,1.805602553,-180900768,180900756.1
1,255832321.7,0.703416693,-180900772.1,180900766.9
1,255832329,1.915785534,-180900782.1,180900767.4
1,255832318.8,0.660911666,-180900769.8,180900765.1
1,255832319.7,-4.205530531,-180900768,180900768.2
1,255832319.5,-8.592363945,-180900768,180900768
1,255832319.5,-8.448535371,-180900768,180900768
1,255832315.1,-4.712124327,-180900768,180900761.7
1,255832309.1,1.357317506,-180900768,180900753.3
1,255832312.7,1.444398899,-180900767,180900759.3
1,255832319.8,0.729376383,-180900767.4,180900769
1,255832328.7,1.860750186,-180900780.9,180900768.1
1,255832313.5,-1.161294823,-180900768,180900759.4
1,255832312.1,1.069903588,-180900768,180900757.4
1,255832308.7,0.846668867,-180900768,180900752.6
1,255832310,0.789347005,-180900768,180900754.5
1,255832308.6,-0.854992125,-180900768,180900752.6
1,255832308.9,1.845107337,-180900768,180900752.9
1,255832323.5,0.435433664,-180900774.6,180900767
1,255832329.5,2.065955785,-180900782.5,180900767.6
1,255832328.4,1.450184322,-180900776.8,180900771.7
1,255832319.8,1.822387678,-180900770.1,180900766.2
1,255832329.3,0.767512604,-180900774.6,180900775.2
1,255832328.8,1.083523828,-180900781.3,180900767.7
1,255832326.7,2.237762279,-180900778.1,180900768
1,255832329.1,-1.040790438,-180900778,180900771.5
1,255832327.8,1.761109255,-180900780.8,180900766.8
1,255832330.7,1.453118194,-180900783.7,180900768
1,255832329.1,1.028503123,-180900777.7,180900771.8
